Buryn;Romny;63
Romny;Buryn;63
Buryn;Krolevets;64
Krolevets;Buryn;64
Buryn;Konotop;70
Konotop;Buryn;70
Buryn;Shostka;84
Shostka;Buryn;84
Buryn;Hadiach;94
Hadiach;Buryn;94
Lebedyn;Zinkiv;44
Zinkiv;Lebedyn;44
Lebedyn;Sumy;51
Sumy;Lebedyn;51
Lebedyn;Trostianets;55
Trostianets;Lebedyn;55
Lebedyn;Okhtyrka;56
Okhtyrka;Lebedyn;56
Lebedyn;Hadiach;60
Hadiach;Lebedyn;60
Lebedyn;Bilopillia;66
Bilopillia;Lebedyn;66
Lebedyn;Vorozhba;71
Vorozhba;Lebedyn;71
Lebedyn;Buryn;100
Buryn;Lebedyn;100
Lebedyn;Putyvl;108
Putyvl;Lebedyn;108
Vorozhba;Bilopillia;8
Bilopillia;Vorozhba;8
Vorozhba;Putyvl;44
Putyvl;Vorozhba;44
Vorozhba;Buryn;45
Buryn;Vorozhba;45
Vorozhba;Hlukhiv;67
Hlukhiv;Vorozhba;67
Vorozhba;Sumy;71
Sumy;Vorozhba;71
Vorozhba;Lebedyn;71
Lebedyn;Vorozhba;71
Vorozhba;Hadiach;94
Hadiach;Vorozhba;94
Vorozhba;Romny;96
Romny;Vorozhba;96
Vorozhba;Druzhba;102
Druzhba;Vorozhba;102
Lanivtsi;Shumsk;29
Shumsk;Lanivtsi;29
Lanivtsi;Volochysk;39
Volochysk;Lanivtsi;39
Lanivtsi;Zbarazh;42
Zbarazh;Lanivtsi;42
Lanivtsi;Kremenets;48
Kremenets;Lanivtsi;48
Lanivtsi;Skalat;50
Skalat;Lanivtsi;50
Lanivtsi;Ternopil;65
Ternopil;Lanivtsi;65
Lanivtsi;Pochaiv;67
Pochaiv;Lanivtsi;67
Lanivtsi;Ostroh;70
Ostroh;Lanivtsi;70
Lanivtsi;Dubno;72
Dubno;Lanivtsi;72
Zbarazh;Ternopil;23
Ternopil;Zbarazh;23
Zbarazh;Skalat;35
Skalat;Zbarazh;35
Zbarazh;Terebovlia;42
Terebovlia;Zbarazh;42
Zbarazh;Lanivtsi;42
Lanivtsi;Zbarazh;42
Zbarazh;Pochaiv;48
Pochaiv;Zbarazh;48
Zbarazh;Kremenets;48
Kremenets;Zbarazh;48
Zbarazh;Volochysk;52
Volochysk;Zbarazh;52
Zbarazh;Khorostkiv;54
Khorostkiv;Zbarazh;54
Zbarazh;Shumsk;63
Shumsk;Zbarazh;63
Buchach;Monastyryska;24
Monastyryska;Buchach;24
Buchach;Pidhaitsi;37
Pidhaitsi;Buchach;37
Buchach;Terebovlia;45
Terebovlia;Buchach;45
Buchach;Horodenka;45
Horodenka;Buchach;45
Buchach;Chortkiv;45
Chortkiv;Buchach;45
Buchach;Tlumach;48
Tlumach;Buchach;48
Buchach;Kopychyntsi;59
Kopychyntsi;Buchach;59
Buchach;Zalishchyky;60
Zalishchyky;Buchach;60
Buchach;Ternopil;60
Ternopil;Buchach;60
Zalishchyky;Zastavna;19
Zastavna;Zalishchyky;19
Zalishchyky;Kitsman;24
Kitsman;Zalishchyky;24
Zalishchyky;Horodenka;27
Horodenka;Zalishchyky;27
Zalishchyky;Sniatyn;29
Sniatyn;Zalishchyky;29
Zalishchyky;Vashkivtsi;39
Vashkivtsi;Zalishchyky;39
Zalishchyky;Borshchiv;40
Borshchiv;Zalishchyky;40
Zalishchyky;Chortkiv;41
Chortkiv;Zalishchyky;41
Zalishchyky;Chernivtsi;45
Chernivtsi;Zalishchyky;45
Zalishchyky;Kopychyntsi;55
Kopychyntsi;Zalishchyky;55
Oleshky;Kherson;14
Kherson;Oleshky;14
Oleshky;Hola Prystan;24
Hola Prystan;Oleshky;24
Oleshky;Snihurivka;51
Snihurivka;Oleshky;51
Oleshky;Skadovsk;59
Skadovsk;Oleshky;59
Oleshky;Nova Kakhovka;73
Nova Kakhovka;Oleshky;73
Oleshky;Tavriisk;80
Tavriisk;Oleshky;80
Oleshky;Beryslav;83
Beryslav;Oleshky;83
Oleshky;Mykolaiv;83
Mykolaiv;Oleshky;83
Oleshky;Kakhovka;86
Kakhovka;Oleshky;86
Monastyryska;Pidhaitsi;20
Pidhaitsi;Monastyryska;20
Monastyryska;Buchach;24
Buchach;Monastyryska;24
Monastyryska;Tlumach;32
Tlumach;Monastyryska;32
Monastyryska;Tysmenytsia;41
Tysmenytsia;Monastyryska;41
Monastyryska;Berezhany;47
Berezhany;Monastyryska;47
Monastyryska;Halych;49
Halych;Monastyryska;49
Monastyryska;Ivano-Frankivsk;54
Ivano-Frankivsk;Monastyryska;54
Monastyryska;Horodenka;59
Horodenka;Monastyryska;59
Monastyryska;Kolomyia;63
Kolomyia;Monastyryska;63
Pidhaitsi;Monastyryska;20
Monastyryska;Pidhaitsi;20
Pidhaitsi;Berezhany;28
Berezhany;Pidhaitsi;28
Pidhaitsi;Buchach;37
Buchach;Pidhaitsi;37
Pidhaitsi;Zboriv;44
Zboriv;Pidhaitsi;44
Pidhaitsi;Halych;47
Halych;Pidhaitsi;47
Pidhaitsi;Tlumach;47
Tlumach;Pidhaitsi;47
Pidhaitsi;Tysmenytsia;51
Tysmenytsia;Pidhaitsi;51
Pidhaitsi;Burshtyn;55
Burshtyn;Pidhaitsi;55
Pidhaitsi;Rohatyn;59
Rohatyn;Pidhaitsi;59
Pochaiv;Kremenets;26
Kremenets;Pochaiv;26
Pochaiv;Radyvyliv;31
Radyvyliv;Pochaiv;31
Pochaiv;Brody;41
Brody;Pochaiv;41
Pochaiv;Zbarazh;48
Zbarazh;Pochaiv;48
Pochaiv;Ternopil;51
Ternopil;Pochaiv;51
Pochaiv;Dubno;51
Dubno;Pochaiv;51
Pochaiv;Zboriv;55
Zboriv;Pochaiv;55
Pochaiv;Berestechko;59
Berestechko;Pochaiv;59
Pochaiv;Lanivtsi;67
Lanivtsi;Pochaiv;67
Nova Kakhovka;Tavriisk;7
Tavriisk;Nova Kakhovka;7
Nova Kakhovka;Beryslav;13
Beryslav;Nova Kakhovka;13
Nova Kakhovka;Kakhovka;13
Kakhovka;Nova Kakhovka;13
Nova Kakhovka;Snihurivka;72
Snihurivka;Nova Kakhovka;72
Nova Kakhovka;Oleshky;73
Oleshky;Nova Kakhovka;73
Nova Kakhovka;Armiansk;80
Armiansk;Nova Kakhovka;80
Nova Kakhovka;Kherson;85
Kherson;Nova Kakhovka;85
Nova Kakhovka;Skadovsk;87
Skadovsk;Nova Kakhovka;87
Nova Kakhovka;Zelenodolsk;96
Zelenodolsk;Nova Kakhovka;96
Tavriisk;Nova Kakhovka;7
Nova Kakhovka;Tavriisk;7
Tavriisk;Kakhovka;8
Kakhovka;Tavriisk;8
Tavriisk;Beryslav;10
Beryslav;Tavriisk;10
Tavriisk;Armiansk;78
Armiansk;Tavriisk;78
Tavriisk;Snihurivka;78
Snihurivka;Tavriisk;78
Tavriisk;Oleshky;80
Oleshky;Tavriisk;80
Tavriisk;Skadovsk;92
Skadovsk;Tavriisk;92
Tavriisk;Kherson;92
Kherson;Tavriisk;92
Tavriisk;Zelenodolsk;93
Zelenodolsk;Tavriisk;93
Zboriv;Zolochiv;33
Zolochiv;Zboriv;33
Zboriv;Berezhany;34
Berezhany;Zboriv;34
Zboriv;Pidhaitsi;44
Pidhaitsi;Zboriv;44
Zboriv;Brody;47
Brody;Zboriv;47
Zboriv;Ternopil;51
Ternopil;Zboriv;51
Zboriv;Radyvyliv;54
Radyvyliv;Zboriv;54
Zboriv;Pochaiv;55
Pochaiv;Zboriv;55
Zboriv;Monastyryska;63
Monastyryska;Zboriv;63
Zboriv;Rohatyn;66
Rohatyn;Zboriv;66
Kopychyntsi;Khorostkiv;11
Khorostkiv;Kopychyntsi;11
Kopychyntsi;Chortkiv;18
Chortkiv;Kopychyntsi;18
Kopychyntsi;Terebovlia;32
Terebovlia;Kopychyntsi;32
Kopychyntsi;Skalat;36
Skalat;Kopychyntsi;36
Kopychyntsi;Borshchiv;37
Borshchiv;Kopychyntsi;37
Kopychyntsi;Zalishchyky;55
Zalishchyky;Kopychyntsi;55
Kopychyntsi;Volochysk;59
Volochysk;Kopychyntsi;59
Kopychyntsi;Buchach;59
Buchach;Kopychyntsi;59
Kopychyntsi;Ternopil;61
Ternopil;Kopychyntsi;61
Skalat;Khorostkiv;25
Khorostkiv;Skalat;25
Skalat;Volochysk;30
Volochysk;Skalat;30
Skalat;Terebovlia;34
Terebovlia;Skalat;34
Skalat;Zbarazh;35
Zbarazh;Skalat;35
Skalat;Kopychyntsi;36
Kopychyntsi;Skalat;36
Skalat;Ternopil;44
Ternopil;Skalat;44
Skalat;Lanivtsi;50
Lanivtsi;Skalat;50
Skalat;Chortkiv;51
Chortkiv;Skalat;51
Skalat;Borshchiv;70
Borshchiv;Skalat;70
Beryslav;Kakhovka;6
Kakhovka;Beryslav;6
Beryslav;Tavriisk;10
Tavriisk;Beryslav;10
Beryslav;Nova Kakhovka;13
Nova Kakhovka;Beryslav;13
Beryslav;Snihurivka;74
Snihurivka;Beryslav;74
Beryslav;Oleshky;83
Oleshky;Beryslav;83
Beryslav;Zelenodolsk;84
Zelenodolsk;Beryslav;84
Beryslav;Armiansk;87
Armiansk;Beryslav;87
Beryslav;Kherson;94
Kherson;Beryslav;94
Beryslav;Apostolove;96
Apostolove;Beryslav;96
Henichesk;Dzhankoi;69
Dzhankoi;Henichesk;69
Henichesk;Melitopol;97
Melitopol;Henichesk;97
Henichesk;Krasnoperekopsk;115
Krasnoperekopsk;Henichesk;115
Henichesk;Armiansk;123
Armiansk;Henichesk;123
Henichesk;Bilohirsk;127
Bilohirsk;Henichesk;127
Henichesk;Staryi Krym;132
Staryi Krym;Henichesk;132
Henichesk;Dniprorudne;136
Dniprorudne;Henichesk;136
Henichesk;Shcholkine;141
Shcholkine;Henichesk;141
Henichesk;Feodosiia;141
Feodosiia;Henichesk;141
Hola Prystan;Kherson;17
Kherson;Hola Prystan;17
Hola Prystan;Oleshky;24
Oleshky;Hola Prystan;24
Hola Prystan;Skadovsk;62
Skadovsk;Hola Prystan;62
Hola Prystan;Mykolaiv;68
Mykolaiv;Hola Prystan;68
Hola Prystan;Snihurivka;68
Snihurivka;Hola Prystan;68
Hola Prystan;Nova Kakhovka;97
Nova Kakhovka;Hola Prystan;97
Hola Prystan;Bashtanka;99
Bashtanka;Hola Prystan;99
Hola Prystan;Tavriisk;103
Tavriisk;Hola Prystan;103
Hola Prystan;Beryslav;107
Beryslav;Hola Prystan;107
Kakhovka;Beryslav;6
Beryslav;Kakhovka;6
Kakhovka;Tavriisk;8
Tavriisk;Kakhovka;8
Kakhovka;Nova Kakhovka;13
Nova Kakhovka;Kakhovka;13
Kakhovka;Snihurivka;80
Snihurivka;Kakhovka;80
Kakhovka;Armiansk;81
Armiansk;Kakhovka;81
Kakhovka;Oleshky;86
Oleshky;Kakhovka;86
Kakhovka;Zelenodolsk;87
Zelenodolsk;Kakhovka;87
Kakhovka;Kherson;98
Kherson;Kakhovka;98
Kakhovka;Apostolove;99
Apostolove;Kakhovka;99
Bilohirsk;Sudak;47
Sudak;Bilohirsk;47
Bilohirsk;Alushta;48
Alushta;Bilohirsk;48
Bilohirsk;Staryi Krym;54
Staryi Krym;Bilohirsk;54
Bilohirsk;Simferopol;55
Simferopol;Bilohirsk;55
Bilohirsk;Dzhankoi;77
Dzhankoi;Bilohirsk;77
Bilohirsk;Yalta;79
Yalta;Bilohirsk;79
Bilohirsk;Feodosiia;86
Feodosiia;Bilohirsk;86
Bilohirsk;Bakhchysarai;89
Bakhchysarai;Bilohirsk;89
Bilohirsk;Alupka;94
Alupka;Bilohirsk;94
Ichnia;Pryluky;29
Pryluky;Ichnia;29
Ichnia;Borzna;44
Borzna;Ichnia;44
Ichnia;Nizhyn;60
Nizhyn;Ichnia;60
Ichnia;Bakhmach;61
Bakhmach;Ichnia;61
Ichnia;Pyriatyn;70
Pyriatyn;Ichnia;70
Ichnia;Baturyn;77
Baturyn;Ichnia;77
Ichnia;Mena;77
Mena;Ichnia;77
Ichnia;Hrebinka;82
Hrebinka;Ichnia;82
Ichnia;Nosivka;90
Nosivka;Ichnia;90
Bakhmach;Baturyn;19
Baturyn;Bakhmach;19
Bakhmach;Konotop;42
Konotop;Bakhmach;42
Bakhmach;Borzna;45
Borzna;Bakhmach;45
Bakhmach;Ichnia;61
Ichnia;Bakhmach;61
Bakhmach;Krolevets;75
Krolevets;Bakhmach;75
Bakhmach;Mena;78
Mena;Bakhmach;78
Bakhmach;Pryluky;82
Pryluky;Bakhmach;82
Bakhmach;Romny;87
Romny;Bakhmach;87
Bakhmach;Koriukivka;92
Koriukivka;Bakhmach;92
Volochysk;Skalat;30
Skalat;Volochysk;30
Volochysk;Lanivtsi;39
Lanivtsi;Volochysk;39
Volochysk;Khorostkiv;50
Khorostkiv;Volochysk;50
Volochysk;Zbarazh;52
Zbarazh;Volochysk;52
Volochysk;Horodok;57
Horodok;Volochysk;57
Volochysk;Kopychyntsi;59
Kopychyntsi;Volochysk;59
Volochysk;Terebovlia;63
Terebovlia;Volochysk;63
Volochysk;Shumsk;66
Shumsk;Volochysk;66
Volochysk;Ternopil;69
Ternopil;Volochysk;69
Dunaivtsi;Kamianets-Podilskyi;37
Kamianets-Podilskyi;Dunaivtsi;37
Dunaivtsi;Horodok;44
Horodok;Dunaivtsi;44
Dunaivtsi;Khotyn;58
Khotyn;Dunaivtsi;58
Dunaivtsi;Khmelnytskyi;60
Khmelnytskyi;Dunaivtsi;60
Dunaivtsi;Novodnistrovsk;73
Novodnistrovsk;Dunaivtsi;73
Dunaivtsi;Derazhnia;77
Derazhnia;Dunaivtsi;77
Dunaivtsi;Sokyriany;79
Sokyriany;Dunaivtsi;79
Dunaivtsi;Krasyliv;86
Krasyliv;Dunaivtsi;86
Dunaivtsi;Borshchiv;90
Borshchiv;Dunaivtsi;90
Sudak;Staryi Krym;23
Staryi Krym;Sudak;23
Sudak;Bilohirsk;47
Bilohirsk;Sudak;47
Sudak;Feodosiia;49
Feodosiia;Sudak;49
Sudak;Alushta;66
Alushta;Sudak;66
Sudak;Simferopol;96
Simferopol;Sudak;96
Sudak;Yalta;99
Yalta;Sudak;99
Sudak;Shcholkine;114
Shcholkine;Sudak;114
Sudak;Alupka;114
Alupka;Sudak;114
Sudak;Dzhankoi;115
Dzhankoi;Sudak;115
Feodosiia;Staryi Krym;32
Staryi Krym;Feodosiia;32
Feodosiia;Sudak;49
Sudak;Feodosiia;49
Feodosiia;Shcholkine;66
Shcholkine;Feodosiia;66
Feodosiia;Bilohirsk;86
Bilohirsk;Feodosiia;86
Feodosiia;Alushta;115
Alushta;Feodosiia;115
Feodosiia;Kerch;126
Kerch;Feodosiia;126
Feodosiia;Dzhankoi;132
Dzhankoi;Feodosiia;132
Feodosiia;Simferopol;141
Simferopol;Feodosiia;141
Feodosiia;Henichesk;141
Henichesk;Feodosiia;141
Iziaslav;Slavuta;21
Slavuta;Iziaslav;21
Iziaslav;Shepetivka;28
Shepetivka;Iziaslav;28
Iziaslav;Netishyn;33
Netishyn;Iziaslav;33
Iziaslav;Ostroh;42
Ostroh;Iziaslav;42
Iziaslav;Krasyliv;53
Krasyliv;Iziaslav;53
Iziaslav;Starokostiantyniv;56
Starokostiantyniv;Iziaslav;56
Iziaslav;Korets;68
Korets;Iziaslav;68
Iziaslav;Polonne;76
Polonne;Iziaslav;76
Iziaslav;Zdolbuniv;80
Zdolbuniv;Iziaslav;80
Khmelnytskyi;Krasyliv;27
Krasyliv;Khmelnytskyi;27
Khmelnytskyi;Starokostiantyniv;43
Starokostiantyniv;Khmelnytskyi;43
Khmelnytskyi;Derazhnia;51
Derazhnia;Khmelnytskyi;51
Khmelnytskyi;Horodok;53
Horodok;Khmelnytskyi;53
Khmelnytskyi;Dunaivtsi;60
Dunaivtsi;Khmelnytskyi;60
Khmelnytskyi;Iziaslav;80
Iziaslav;Khmelnytskyi;80
Khmelnytskyi;Bar;84
Bar;Khmelnytskyi;84
Khmelnytskyi;Shepetivka;86
Shepetivka;Khmelnytskyi;86
Khmelnytskyi;Volochysk;88
Volochysk;Khmelnytskyi;88
Krasyliv;Starokostiantyniv;25
Starokostiantyniv;Krasyliv;25
Krasyliv;Khmelnytskyi;27
Khmelnytskyi;Krasyliv;27
Krasyliv;Iziaslav;53
Iziaslav;Krasyliv;53
Krasyliv;Shepetivka;60
Shepetivka;Krasyliv;60
Krasyliv;Derazhnia;67
Derazhnia;Krasyliv;67
Krasyliv;Horodok;69
Horodok;Krasyliv;69
Krasyliv;Slavuta;72
Slavuta;Krasyliv;72
Krasyliv;Polonne;80
Polonne;Krasyliv;80
Krasyliv;Volochysk;85
Volochysk;Krasyliv;85
Shepetivka;Slavuta;26
Slavuta;Shepetivka;26
Shepetivka;Iziaslav;28
Iziaslav;Shepetivka;28
Shepetivka;Polonne;49
Polonne;Shepetivka;49
Shepetivka;Starokostiantyniv;49
Starokostiantyniv;Shepetivka;49
Shepetivka;Korets;50
Korets;Shepetivka;50
Shepetivka;Netishyn;51
Netishyn;Shepetivka;51
Shepetivka;Krasyliv;60
Krasyliv;Shepetivka;60
Shepetivka;Ostroh;64
Ostroh;Shepetivka;64
Shepetivka;Baranivka;68
Baranivka;Shepetivka;68
Bakhchysarai;Inkerman;33
Inkerman;Bakhchysarai;33
Bakhchysarai;Simferopol;36
Simferopol;Bakhchysarai;36
Bakhchysarai;Alupka;42
Alupka;Bakhchysarai;42
Bakhchysarai;Yalta;43
Yalta;Bakhchysarai;43
Bakhchysarai;Sevastopol;44
Sevastopol;Bakhchysarai;44
Bakhchysarai;Saky;54
Saky;Bakhchysarai;54
Bakhchysarai;Alushta;61
Alushta;Bakhchysarai;61
Bakhchysarai;Yevpatoriia;75
Yevpatoriia;Bakhchysarai;75
Bakhchysarai;Bilohirsk;89
Bilohirsk;Bakhchysarai;89
Saky;Yevpatoriia;24
Yevpatoriia;Saky;24
Saky;Bakhchysarai;54
Bakhchysarai;Saky;54
Saky;Inkerman;57
Inkerman;Saky;57
Saky;Sevastopol;60
Sevastopol;Saky;60
Saky;Simferopol;64
Simferopol;Saky;64
Saky;Alupka;95
Alupka;Saky;95
Saky;Krasnoperekopsk;95
Krasnoperekopsk;Saky;95
Saky;Yalta;96
Yalta;Saky;96
Saky;Alushta;107
Alushta;Saky;107
Semenivka;Koriukivka;59
Koriukivka;Semenivka;59
Semenivka;Novhorod-Siverskyi;78
Novhorod-Siverskyi;Semenivka;78
Semenivka;Snovsk;81
Snovsk;Semenivka;81
Semenivka;Mena;83
Mena;Semenivka;83
Semenivka;Baturyn;98
Baturyn;Semenivka;98
Semenivka;Borzna;104
Borzna;Semenivka;104
Semenivka;Shostka;106
Shostka;Semenivka;106
Semenivka;Krolevets;112
Krolevets;Semenivka;112
Semenivka;Bakhmach;114
Bakhmach;Semenivka;114
Shcholkine;Feodosiia;66
Feodosiia;Shcholkine;66
Shcholkine;Kerch;72
Kerch;Shcholkine;72
Shcholkine;Staryi Krym;93
Staryi Krym;Shcholkine;93
Shcholkine;Sudak;114
Sudak;Shcholkine;114
Shcholkine;Henichesk;141
Henichesk;Shcholkine;141
Shcholkine;Bilohirsk;142
Bilohirsk;Shcholkine;142
Shcholkine;Prymorsk;157
Prymorsk;Shcholkine;157
Shcholkine;Dzhankoi;163
Dzhankoi;Shcholkine;163
Shcholkine;Melitopol;166
Melitopol;Shcholkine;166
Yalta;Alupka;15
Alupka;Yalta;15
Yalta;Alushta;34
Alushta;Yalta;34
Yalta;Bakhchysarai;43
Bakhchysarai;Yalta;43
Yalta;Simferopol;50
Simferopol;Yalta;50
Yalta;Inkerman;63
Inkerman;Yalta;63
Yalta;Sevastopol;73
Sevastopol;Yalta;73
Yalta;Bilohirsk;79
Bilohirsk;Yalta;79
Yalta;Saky;96
Saky;Yalta;96
Yalta;Sudak;99
Sudak;Yalta;99
Snizhne;Chystiakove;11
Chystiakove;Snizhne;11
Snizhne;Bokovo-Khrustalne;19
Bokovo-Khrustalne;Snizhne;19
Snizhne;Miusynsk;22
Miusynsk;Snizhne;22
Snizhne;Khrustalnyi;28
Khrustalnyi;Snizhne;28
Snizhne;Shakhtarsk;34
Shakhtarsk;Snizhne;34
Snizhne;Amvrosiivka;35
Amvrosiivka;Snizhne;35
Snizhne;Petrovo-Krasnosillia;36
Petrovo-Krasnosillia;Snizhne;36
Snizhne;Khrestivka;43
Khrestivka;Snizhne;43
Snizhne;Antratsyt;44
Antratsyt;Snizhne;44
Bobrovytsia;Nosivka;30
Nosivka;Bobrovytsia;30
Bobrovytsia;Berezan;50
Berezan;Bobrovytsia;50
Bobrovytsia;Oster;60
Oster;Bobrovytsia;60
Bobrovytsia;Nizhyn;64
Nizhyn;Bobrovytsia;64
Bobrovytsia;Boryspil;65
Boryspil;Bobrovytsia;65
Bobrovytsia;Brovary;70
Brovary;Bobrovytsia;70
Bobrovytsia;Yahotyn;73
Yahotyn;Bobrovytsia;73
Bobrovytsia;Pereiaslav-Khmelnytskyi;76
Pereiaslav-Khmelnytskyi;Bobrovytsia;76
Bobrovytsia;Chernihiv;84
Chernihiv;Bobrovytsia;84
Borzna;Mena;39
Mena;Borzna;39
Borzna;Ichnia;44
Ichnia;Borzna;44
Borzna;Bakhmach;45
Bakhmach;Borzna;45
Borzna;Baturyn;51
Baturyn;Borzna;51
Borzna;Koriukivka;61
Koriukivka;Borzna;61
Borzna;Nizhyn;65
Nizhyn;Borzna;65
Borzna;Pryluky;74
Pryluky;Borzna;74
Borzna;Snovsk;83
Snovsk;Borzna;83
Borzna;Konotop;86
Konotop;Borzna;86
Simferopol;Bakhchysarai;36
Bakhchysarai;Simferopol;36
Simferopol;Alushta;45
Alushta;Simferopol;45
Simferopol;Yalta;50
Yalta;Simferopol;50
Simferopol;Bilohirsk;55
Bilohirsk;Simferopol;55
Simferopol;Alupka;59
Alupka;Simferopol;59
Simferopol;Saky;64
Saky;Simferopol;64
Simferopol;Inkerman;68
Inkerman;Simferopol;68
Simferopol;Sevastopol;78
Sevastopol;Simferopol;78
Simferopol;Yevpatoriia;88
Yevpatoriia;Simferopol;88
Nizhyn;Nosivka;35
Nosivka;Nizhyn;35
Nizhyn;Ichnia;60
Ichnia;Nizhyn;60
Nizhyn;Bobrovytsia;64
Bobrovytsia;Nizhyn;64
Nizhyn;Mena;65
Mena;Nizhyn;65
Nizhyn;Borzna;65
Borzna;Nizhyn;65
Nizhyn;Pryluky;76
Pryluky;Nizhyn;76
Nizhyn;Chernihiv;83
Chernihiv;Nizhyn;83
Nizhyn;Snovsk;86
Snovsk;Nizhyn;86
Nizhyn;Yahotyn;90
Yahotyn;Nizhyn;90
Nosivka;Bobrovytsia;30
Bobrovytsia;Nosivka;30
Nosivka;Nizhyn;35
Nizhyn;Nosivka;35
Nosivka;Berezan;70
Berezan;Nosivka;70
Nosivka;Chernihiv;71
Chernihiv;Nosivka;71
Nosivka;Oster;78
Oster;Nosivka;78
Nosivka;Yahotyn;81
Yahotyn;Nosivka;81
Nosivka;Ichnia;90
Ichnia;Nosivka;90
Nosivka;Boryspil;95
Boryspil;Nosivka;95
Nosivka;Mena;97
Mena;Nosivka;97
Alupka;Yalta;15
Yalta;Alupka;15
Alupka;Bakhchysarai;42
Bakhchysarai;Alupka;42
Alupka;Alushta;49
Alushta;Alupka;49
Alupka;Inkerman;54
Inkerman;Alupka;54
Alupka;Simferopol;59
Simferopol;Alupka;59
Alupka;Sevastopol;63
Sevastopol;Alupka;63
Alupka;Bilohirsk;94
Bilohirsk;Alupka;94
Alupka;Saky;95
Saky;Alupka;95
Alupka;Sudak;114
Sudak;Alupka;114
Armiansk;Krasnoperekopsk;20
Krasnoperekopsk;Armiansk;20
Armiansk;Tavriisk;78
Tavriisk;Armiansk;78
Armiansk;Nova Kakhovka;80
Nova Kakhovka;Armiansk;80
Armiansk;Kakhovka;81
Kakhovka;Armiansk;81
Armiansk;Beryslav;87
Beryslav;Armiansk;87
Armiansk;Skadovsk;88
Skadovsk;Armiansk;88
Armiansk;Dzhankoi;89
Dzhankoi;Armiansk;89
Armiansk;Yevpatoriia;107
Yevpatoriia;Armiansk;107
Armiansk;Saky;110
Saky;Armiansk;110
Krasnoperekopsk;Armiansk;20
Armiansk;Krasnoperekopsk;20
Krasnoperekopsk;Dzhankoi;72
Dzhankoi;Krasnoperekopsk;72
Krasnoperekopsk;Saky;95
Saky;Krasnoperekopsk;95
Krasnoperekopsk;Yevpatoriia;96
Yevpatoriia;Krasnoperekopsk;96
Krasnoperekopsk;Tavriisk;98
Tavriisk;Krasnoperekopsk;98
Krasnoperekopsk;Skadovsk;100
Skadovsk;Krasnoperekopsk;100
Krasnoperekopsk;Nova Kakhovka;100
Nova Kakhovka;Krasnoperekopsk;100
Krasnoperekopsk;Kakhovka;101
Kakhovka;Krasnoperekopsk;101
Krasnoperekopsk;Beryslav;107
Beryslav;Krasnoperekopsk;107
Yevpatoriia;Saky;24
Saky;Yevpatoriia;24
Yevpatoriia;Sevastopol;70
Sevastopol;Yevpatoriia;70
Yevpatoriia;Inkerman;71
Inkerman;Yevpatoriia;71
Yevpatoriia;Bakhchysarai;75
Bakhchysarai;Yevpatoriia;75
Yevpatoriia;Simferopol;88
Simferopol;Yevpatoriia;88
Yevpatoriia;Krasnoperekopsk;96
Krasnoperekopsk;Yevpatoriia;96
Yevpatoriia;Armiansk;107
Armiansk;Yevpatoriia;107
Yevpatoriia;Skadovsk;113
Skadovsk;Yevpatoriia;113
Yevpatoriia;Alupka;116
Alupka;Yevpatoriia;116
Netishyn;Ostroh;13
Ostroh;Netishyn;13
Netishyn;Slavuta;27
Slavuta;Netishyn;27
Netishyn;Iziaslav;33
Iziaslav;Netishyn;33
Netishyn;Zdolbuniv;48
Zdolbuniv;Netishyn;48
Netishyn;Shepetivka;51
Shepetivka;Netishyn;51
Netishyn;Rivne;53
Rivne;Netishyn;53
Netishyn;Shumsk;63
Shumsk;Netishyn;63
Netishyn;Kostopil;64
Kostopil;Netishyn;64
Netishyn;Korets;66
Korets;Netishyn;66
Almazna;Irmino;8
Irmino;Almazna;8
Almazna;Kadiivka;9
Kadiivka;Almazna;9
Almazna;Brianka;10
Brianka;Almazna;10
Almazna;Pervomaisk;12
Pervomaisk;Almazna;12
Almazna;Zorynsk;13
Zorynsk;Almazna;13
Almazna;Holubivka;14
Holubivka;Almazna;14
Almazna;Kypuche;18
Kypuche;Almazna;18
Almazna;Zolote;21
Zolote;Almazna;21
Almazna;Alchevsk;24
Alchevsk;Almazna;24
Slavuta;Iziaslav;21
Iziaslav;Slavuta;21
Slavuta;Shepetivka;26
Shepetivka;Slavuta;26
Slavuta;Netishyn;27
Netishyn;Slavuta;27
Slavuta;Ostroh;39
Ostroh;Slavuta;39
Slavuta;Korets;48
Korets;Slavuta;48
Slavuta;Starokostiantyniv;70
Starokostiantyniv;Slavuta;70
Slavuta;Krasyliv;72
Krasyliv;Slavuta;72
Slavuta;Polonne;73
Polonne;Slavuta;73
Slavuta;Zdolbuniv;74
Zdolbuniv;Slavuta;74
Starokostiantyniv;Krasyliv;25
Krasyliv;Starokostiantyniv;25
Starokostiantyniv;Khmelnytskyi;43
Khmelnytskyi;Starokostiantyniv;43
Starokostiantyniv;Shepetivka;49
Shepetivka;Starokostiantyniv;49
Starokostiantyniv;Iziaslav;56
Iziaslav;Starokostiantyniv;56
Starokostiantyniv;Polonne;56
Polonne;Starokostiantyniv;56
Starokostiantyniv;Derazhnia;61
Derazhnia;Starokostiantyniv;61
Starokostiantyniv;Slavuta;70
Slavuta;Starokostiantyniv;70
Starokostiantyniv;Baranivka;82
Baranivka;Starokostiantyniv;82
Starokostiantyniv;Khmilnyk;88
Khmilnyk;Starokostiantyniv;88
Horodok;Dunaivtsi;44
Dunaivtsi;Horodok;44
